Account Number,Suite,House Number,Street Name,Garage,Neighbourhood ID,Neighbourhood,Ward,Assessed Value,Latitude,Longitude,Assessment Class 1
7669013,,5502,107 STREET NW,Y,5320,PLEASANTVIEW,Ward 10,1364500,53.49204459,-113.5095338,RESIDENTIAL
7004922,,8919,SASKATCHEWAN DRIVE NW,Y,5580,WINDSOR PARK,Ward 8,2082500,53.52580098,-113.5401276,RESIDENTIAL
7301377,,12703,GRAND VIEW DRIVE NW,Y,5210,GRANDVIEW HEIGHTS,Ward 10,1635500,53.50156961,-113.5494312,RESIDENTIAL
7535008,,7615,111 STREET NW,Y,5290,MCKERNAN,Ward 8,1238000,53.51282943,-113.5161673,RESIDENTIAL
7004344,,8914,119 STREET NW,Y,5580,WINDSOR PARK,Ward 8,1963500,53.52555304,-113.537586,RESIDENTIAL
7155302,,10939,80 AVENUE NW,Y,5200,GARNEAU,Ward 8,1143500,53.51588719,-113.5140148,RESIDENTIAL
7184005,,11002,UNIVERSITY AVENUE NW,Y,5200,GARNEAU,Ward 8,1088000,53.51495084,-113.5152302,RESIDENTIAL
7860463,,43,WESTBROOK DRIVE NW,Y,5540,WESTBROOK ESTATES,Ward 10,1279000,53.46434139,-113.5467576,RESIDENTIAL
7002421,,9134,118 STREET NW,Y,5580,WINDSOR PARK,Ward 8,2028500,53.5275914,-113.5348905,RESIDENTIAL
7861966,,62,WESTBROOK DRIVE NW,Y,5540,WESTBROOK ESTATES,Ward 10,1134500,53.46723586,-113.5499773,RESIDENTIAL
7318009,,7614,119 STREET NW,Y,5040,BELGRAVIA,Ward 8,1781000,53.51320906,-113.5371541,RESIDENTIAL
7307994,,7817,SASKATCHEWAN DRIVE NW,Y,5040,BELGRAVIA,Ward 8,2159000,53.51499089,-113.5366636,RESIDENTIAL
7865678,,127,FAIRWAY DRIVE NW,Y,5540,WESTBROOK ESTATES,Ward 10,1156500,53.46798888,-113.5483074,RESIDENTIAL
7931223,,5040,154 STREET NW,Y,5340,RAMSAY HEIGHTS,Ward 9,1882500,53.48903262,-113.5850234,RESIDENTIAL
7862725,,34,MARLBORO ROAD NW,Y,5540,WESTBROOK ESTATES,Ward 10,1106500,53.47118956,-113.5559336,RESIDENTIAL
7467509,,11114,64 AVENUE NW,Y,5310,PARKALLEN,Ward 8,1006000,53.5012844,-113.5172311,RESIDENTIAL
7004542,,8711,120 STREET NW,Y,5580,WINDSOR PARK,Ward 8,1047500,53.52360441,-113.5379314,RESIDENTIAL
7301302,,12507,GRAND VIEW DRIVE NW,Y,5210,GRANDVIEW HEIGHTS,Ward 10,1141500,53.50209309,-113.5470648,RESIDENTIAL
7006299,,8332,120 STREET NW,Y,5580,WINDSOR PARK,Ward 8,1066000,53.52076304,-113.5373089,RESIDENTIAL
8280109,,9535,92 STREET NW,Y,6710,STRATHEARN,Ward 8,1091000,53.5328926,-113.4679457,RESIDENTIAL
8432601,,8722,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1111000,53.53660301,-113.4602418,RESIDENTIAL
8264400,,9415,97 STREET NW,Y,6040,BONNIE DOON,Ward 8,1113500,53.53130022,-113.4787478,RESIDENTIAL
8181802,,10054,90 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1101500,53.52556445,-113.4911651,RESIDENTIAL
9302613,,700,LAKEWOOD ROAD NORTH NW,N,6340,KAMEYOSEK,Ward 11,10220500,53.46204515,-113.4469217,RESIDENTIAL
8300600,,9223,95 STREET NW,Y,6040,BONNIE DOON,Ward 8,1158000,53.52791278,-113.4726661,RESIDENTIAL
8277907,,9510,DONNELL ROAD NW,Y,6710,STRATHEARN,Ward 8,1187500,53.53213981,-113.4704293,RESIDENTIAL
9054925,,5108,108A AVENUE NW,Y,6061,CAPILANO,Ward 8,1068500,53.55697905,-113.4199781,RESIDENTIAL
8173700,,9803,93 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1332500,53.52798246,-113.4829628,RESIDENTIAL
8423709,,8969,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1127000,53.53435927,-113.4663657,RESIDENTIAL
7995939,,15419,WHITEMUD ROAD NW,Y,5401,RIVER VALLEY FORT EDMONTON,Ward 5,1754500,53.49710842,-113.586847,RESIDENTIAL
7995905,,15625,WHITEMUD ROAD NW,Y,5380,RIVER VALLEY TERWILLEGAR,Ward 5,1711000,53.49737517,-113.5886319,RESIDENTIAL
8290207,,9341,96 STREET NW,Y,6040,BONNIE DOON,Ward 8,1092500,53.53021747,-113.4746563,RESIDENTIAL
8433807,,8770,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1055500,53.53643696,-113.463279,RESIDENTIAL
8554735,,8108,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1448000,53.55097937,-113.4530375,RESIDENTIAL
8264053,,9677,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1025000,53.53178153,-113.4788751,RESIDENTIAL
8262602,,9658,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1237000,53.53235519,-113.4780281,RESIDENTIAL
8517203,,7304,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1135000,53.5530777,-113.4399517,RESIDENTIAL
8276404,,9205,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1214500,53.53359131,-113.4689659,RESIDENTIAL
8517302,,7316,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1307000,53.55285368,-113.4410462,RESIDENTIAL
8419103,,9618,86 STREET NW,Y,6710,STRATHEARN,Ward 8,1133000,53.53435383,-113.4589013,RESIDENTIAL
8305609,,9302,93 STREET NW,Y,6040,BONNIE DOON,Ward 8,1095000,53.52912935,-113.4703982,RESIDENTIAL
8256604,,9616,96 AVENUE NW,Y,6070,CLOVERDALE,Ward 6,1013500,53.53476987,-113.4759023,RESIDENTIAL
8286502,,9216,95 STREET NW,Y,6040,BONNIE DOON,Ward 8,1270500,53.52757136,-113.4736964,RESIDENTIAL
7996028,,15509,WHITEMUD ROAD NW,N,5380,RIVER VALLEY TERWILLEGAR,Ward 5,1549000,53.49466168,-113.5874167,RESIDENTIAL
8209504,,9616,99A STREET NW,Y,5480,STRATHCONA,Ward 8,1536500,53.53494318,-113.4858094,RESIDENTIAL
8835126,,8504,75 AVENUE NW,Y,6020,AVONMORE,Ward 11,1035500,53.51161609,-113.4579916,RESIDENTIAL
8341703,,9611,88 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1359000,53.52318728,-113.4759972,RESIDENTIAL
8265407,,9371,96A STREET NW,Y,6040,BONNIE DOON,Ward 8,1219500,53.5303029,-113.4767192,RESIDENTIAL
8192601,,9355,98A STREET NW,Y,5480,STRATHCONA,Ward 8,1090000,53.5300061,-113.4838956,RESIDENTIAL
8276008,,9223,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1256500,53.53328466,-113.469725,RESIDENTIAL
8290702,,9317,96 STREET NW,Y,6040,BONNIE DOON,Ward 8,1086000,53.52953002,-113.4746524,RESIDENTIAL
8517252,,7308,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1354500,53.55303963,-113.4404565,RESIDENTIAL
8320400,,9003,94 STREET NW,Y,6040,BONNIE DOON,Ward 8,1121500,53.52548345,-113.4709468,RESIDENTIAL
8189508,,9342,98 STREET NW,Y,5480,STRATHCONA,Ward 8,1110000,53.52951766,-113.4831556,RESIDENTIAL
8661910,,9111,75 AVENUE NW,Y,6610,RITCHIE,Ward 8,1023000,53.51107134,-113.4682543,RESIDENTIAL
9227836,,8003,36 AVENUE NW,N,6600,RICHFIELD,Ward 11,6683500,53.46815283,-113.456144,RESIDENTIAL
8262107,,9628,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1265500,53.53235691,-113.4768792,RESIDENTIAL
8837460,,8935,76 AVENUE NW,Y,6492,MILL CREEK RAVINE SOUTH,Ward 8,1737500,53.51201882,-113.4651088,RESIDENTIAL
8427700,,8907,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1024500,53.53582921,-113.4635154,RESIDENTIAL
9015793,,7104,103 AVENUE NW,Y,6730,TERRACE HEIGHTS,Ward 8,1046500,53.54498496,-113.4369056,RESIDENTIAL
8191108,,9806,93A AVENUE NW,Y,5480,STRATHCONA,Ward 8,1405500,53.53005701,-113.4832,RESIDENTIAL
8365207,,9323,90 STREET NW,Y,6710,STRATHEARN,Ward 8,1023500,53.52980603,-113.4649552,RESIDENTIAL
9071523,,5903,CAPILANO CRESCENT NW,Y,6061,CAPILANO,Ward 8,1085000,53.55970698,-113.4247699,RESIDENTIAL
8654618,,7112,91 STREET NW,Y,6290,HAZELDEAN,Ward 11,1078500,53.50800642,-113.4670959,RESIDENTIAL
8277501,,9526,DONNELL ROAD NW,Y,6710,STRATHEARN,Ward 8,1369500,53.5326106,-113.4702089,RESIDENTIAL
8323206,,8811,94 STREET NW,Y,6040,BONNIE DOON,Ward 8,1051000,53.52392882,-113.4709385,RESIDENTIAL
9071481,,6003,CAPILANO CRESCENT NW,Y,6061,CAPILANO,Ward 8,1838500,53.5596618,-113.425186,RESIDENTIAL
8424624,,8935,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1366000,53.53524022,-113.4649287,RESIDENTIAL
8532947,,7916,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1357500,53.5514322,-113.4498872,RESIDENTIAL
8304008,,9303,94 STREET NW,Y,6040,BONNIE DOON,Ward 8,1206000,53.52911402,-113.4710814,RESIDENTIAL
9071747,,5904,109B AVENUE NW,Y,6061,CAPILANO,Ward 8,1082000,53.55929971,-113.4246347,RESIDENTIAL
8181901,,10056,90 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1398500,53.5255651,-113.4913165,RESIDENTIAL
8170805,,9015,98 STREET NW,Y,5480,STRATHCONA,Ward 8,1248000,53.52592833,-113.4822549,RESIDENTIAL
7996069,,15503,WHITEMUD ROAD NW,N,5380,RIVER VALLEY TERWILLEGAR,Ward 5,1548000,53.49324757,-113.5864602,RESIDENTIAL
8427403,,8919,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1060000,53.53559133,-113.4640707,RESIDENTIAL
8075806,,9733,84 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1020500,53.51971685,-113.4817648,RESIDENTIAL
8275406,,9247,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1110000,53.53285158,-113.4708524,RESIDENTIAL
8552655,,8004,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1004500,53.55130596,-113.4512599,RESIDENTIAL
8189904,,9349,98A STREET NW,Y,5480,STRATHCONA,Ward 8,1389500,53.52970475,-113.4838217,RESIDENTIAL
9069147,,6711,HARDISTY DRIVE NW,Y,6061,CAPILANO,Ward 8,1109000,53.55668731,-113.4298549,RESIDENTIAL
8517427,,7408,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1017000,53.55245927,-113.4426988,RESIDENTIAL
8517906,,7812,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1119500,53.55163473,-113.4485004,RESIDENTIAL
8182909,,10071,91 AVENUE NW,Y,5390,RIVER VALLEY WALTERDALE,Ward 6,1124000,53.52597045,-113.4920749,RESIDENTIAL
8216905,,9675,84 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1003500,53.51973148,-113.4794452,RESIDENTIAL
8195802,,9610,99A STREET NW,Y,5480,STRATHCONA,Ward 8,1577500,53.53476347,-113.4858117,RESIDENTIAL
8196305,,9507,99B STREET NW,Y,5390,RIVER VALLEY WALTERDALE,Ward 6,1355000,53.53255584,-113.4864931,RESIDENTIAL
7996010,,15511,WHITEMUD ROAD NW,N,5380,RIVER VALLEY TERWILLEGAR,Ward 5,1554000,53.4950576,-113.5875706,RESIDENTIAL
8294209,,9340,96 STREET NW,Y,6040,BONNIE DOON,Ward 8,1026000,53.53021367,-113.4758382,RESIDENTIAL
9327206,,2404,85 STREET NW,N,6470,MEYONOHK,Ward 11,3450500,53.45293515,-113.4611182,RESIDENTIAL
8262008,,9626,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1159000,53.5323559,-113.4766495,RESIDENTIAL
7996259,,5450,WHITEMUD ROAD NW,N,5080,BRANDER GARDENS,Ward 9,3649000,53.49196071,-113.5838995,RESIDENTIAL
8320707,,9015,94 STREET NW,Y,6040,BONNIE DOON,Ward 8,1236000,53.52589232,-113.4709498,RESIDENTIAL
8517823,,7712,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1022500,53.5517911,-113.4473337,RESIDENTIAL
8264657,,9401,97 STREET NW,Y,6040,BONNIE DOON,Ward 8,2407000,53.53089996,-113.4786603,RESIDENTIAL
8424509,,8937,STRATHEARN DRIVE NW,N,6710,STRATHEARN,Ward 8,1417000,53.53516031,-113.4651437,RESIDENTIAL
7996887,,1510,111 STREET NW,Y,5050,BLACKMUD CREEK RAVINE,Ward 10,1379500,53.44522151,-113.5148118,RESIDENTIAL
8182057,,10066,90 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1870000,53.52556478,-113.4917708,RESIDENTIAL
8275901,,9227,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1106500,53.53320687,-113.4699148,RESIDENTIAL
8123002,,9706,86 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1012500,53.5220364,-113.4799599,RESIDENTIAL
8641995,,9140,77 AVENUE NW,Y,6492,MILL CREEK RAVINE SOUTH,Ward 8,1212000,53.51350238,-113.4693352,RESIDENTIAL
8302200,,9355,95 STREET NW,Y,6040,BONNIE DOON,Ward 8,1193500,53.53052779,-113.4726834,RESIDENTIAL
8286809,,9224,95 STREET NW,Y,6040,BONNIE DOON,Ward 8,1356000,53.52798473,-113.4736995,RESIDENTIAL
8181950,,10058,90 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1621500,53.52556349,-113.4914679,RESIDENTIAL
8293102,,9530,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1283500,53.53236475,-113.4745691,RESIDENTIAL
8711194,,9115,67 AVENUE NW,Y,6492,MILL CREEK RAVINE SOUTH,Ward 8,1046000,53.50365978,-113.4691995,RESIDENTIAL
8356305,,9330,81 AVENUE NW,Y,6492,MILL CREEK RAVINE SOUTH,Ward 8,1262000,53.51729043,-113.4719674,RESIDENTIAL
7996044,,15505,WHITEMUD ROAD NW,N,5380,RIVER VALLEY TERWILLEGAR,Ward 5,1546500,53.49368498,-113.586918,RESIDENTIAL
8411506,,9519,86 STREET NW,N,6710,STRATHEARN,Ward 8,1008000,53.53236186,-113.4588079,RESIDENTIAL
8262206,,9630,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1164500,53.53235567,-113.477109,RESIDENTIAL
8258501,,9624,96 STREET NW,Y,6070,CLOVERDALE,Ward 6,1216000,53.53535545,-113.4752157,RESIDENTIAL
8293607,,9612,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1183000,53.53236081,-113.4757179,RESIDENTIAL
8284002,,9213,97 STREET NW,Y,6491,MILL CREEK RAVINE NORTH,Ward 8,2332500,53.52783611,-113.4787489,RESIDENTIAL
9234709,,1,KEEGANO NW,N,6600,RICHFIELD,Ward 11,8330500,53.46927846,-113.4635605,RESIDENTIAL
7996002,,15513,WHITEMUD ROAD NW,N,5380,RIVER VALLEY TERWILLEGAR,Ward 5,1436000,53.49568962,-113.5868593,RESIDENTIAL
9083304,,4450,106 AVENUE NW,Y,6270,GOLD BAR,Ward 8,2940000,53.55177751,-113.4106094,RESIDENTIAL
8294308,,9344,96 STREET NW,Y,6040,BONNIE DOON,Ward 8,1291000,53.53035296,-113.4758388,RESIDENTIAL
8307308,,9327,CONNORS ROAD NW,Y,6040,BONNIE DOON,Ward 8,1069500,53.53101908,-113.4707795,RESIDENTIAL
8280901,,9119,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1323500,53.53392908,-113.4681345,RESIDENTIAL
8430308,,8767,STRATHEARN CRESCENT NW,Y,6710,STRATHEARN,Ward 8,1462000,53.53687912,-113.4631902,RESIDENTIAL
8290900,,9309,96 STREET NW,Y,6040,BONNIE DOON,Ward 8,1103500,53.52926021,-113.4746003,RESIDENTIAL
8135303,,10019,88 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1233500,53.52327864,-113.489849,RESIDENTIAL
8552408,,8012,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1003500,53.55122949,-113.4517314,RESIDENTIAL
8286304,,9504,92 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1298000,53.52729727,-113.4736944,RESIDENTIAL
8261208,,9620,95 STREET NW,Y,6070,CLOVERDALE,Ward 6,1369500,53.53518221,-113.4736239,RESIDENTIAL
8275604,,9239,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1266500,53.53299373,-113.4704838,RESIDENTIAL
8181604,,10046,90 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1382500,53.52556541,-113.4908623,RESIDENTIAL
8293003,,9526,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1435000,53.53235476,-113.4743394,RESIDENTIAL
8430803,,8747,STRATHEARN CRESCENT NW,Y,6710,STRATHEARN,Ward 8,1609000,53.53705976,-113.4618961,RESIDENTIAL
8295008,,9603,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1329500,53.53170392,-113.4755106,RESIDENTIAL
8181976,,10062,90 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1293000,53.52556414,-113.4916194,RESIDENTIAL
8286700,,9220,95 STREET NW,Y,6040,BONNIE DOON,Ward 8,1094000,53.52784544,-113.4736984,RESIDENTIAL
8275802,,9231,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1744000,53.53312908,-113.4701045,RESIDENTIAL
9071002,,6508,109 AVENUE NW,Y,6061,CAPILANO,Ward 8,1107000,53.55784637,-113.4265355,RESIDENTIAL
8215808,,9651,87 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1660500,53.52238425,-113.4783316,RESIDENTIAL
8341505,,9603,88 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1013500,53.52318737,-113.4755052,RESIDENTIAL
8319402,,9059,95 STREET NW,Y,6040,BONNIE DOON,Ward 8,1527500,53.52697812,-113.4726411,RESIDENTIAL
8210007,,9634,99A STREET NW,Y,5480,STRATHCONA,Ward 8,1160000,53.535397,-113.4858156,RESIDENTIAL
8183808,,10035,91 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1111500,53.52597008,-113.4904057,RESIDENTIAL
8258600,,9620,96 STREET NW,Y,6070,CLOVERDALE,Ward 6,1027000,53.53525211,-113.4752148,RESIDENTIAL
8292609,,9403,96 STREET NW,Y,6040,BONNIE DOON,Ward 8,1246500,53.53094536,-113.4746609,RESIDENTIAL
7995996,,15515,WHITEMUD ROAD NW,N,5380,RIVER VALLEY TERWILLEGAR,Ward 5,4347000,53.49647378,-113.5878237,RESIDENTIAL
8293706,,9616,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1087000,53.53235732,-113.4759477,RESIDENTIAL
8433906,,8774,STRATHEARN DRIVE NW,Y,6710,STRATHEARN,Ward 8,1950500,53.53639082,-113.4635116,RESIDENTIAL
8259608,,9619,96 STREET NW,Y,6070,CLOVERDALE,Ward 6,1006000,53.53518075,-113.4743131,RESIDENTIAL
8556003,,10411,82 STREET NW,Y,6230,FOREST HEIGHTS,Ward 8,1147500,53.5468461,-113.453595,RESIDENTIAL
8430605,,8755,STRATHEARN CRESCENT NW,Y,6710,STRATHEARN,Ward 8,1626000,53.53700373,-113.4624242,RESIDENTIAL
8254401,,9731,96A STREET NW,Y,6070,CLOVERDALE,Ward 6,1051500,53.53709733,-113.47592,RESIDENTIAL
8073603,,9760,83 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1151500,53.51931594,-113.4825654,RESIDENTIAL
7996036,,15507,WHITEMUD ROAD NW,N,5380,RIVER VALLEY TERWILLEGAR,Ward 5,1547500,53.49420727,-113.5872381,RESIDENTIAL
8450108,,9281,86 STREET NW,Y,6710,STRATHEARN,Ward 8,1094500,53.52908632,-113.4587798,RESIDENTIAL
8262909,,9670,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1172000,53.53235595,-113.4787174,RESIDENTIAL
8229205,,9648,83 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1021000,53.5193275,-113.4790196,RESIDENTIAL
8148207,,9839,89 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1111000,53.52419381,-113.484807,RESIDENTIAL
8430209,,8771,STRATHEARN CRESCENT NW,Y,6710,STRATHEARN,Ward 8,1725000,53.53682857,-113.4634406,RESIDENTIAL
8293409,,9604,95 AVENUE NW,Y,6040,BONNIE DOON,Ward 8,1104000,53.53236104,-113.4752584,RESIDENTIAL
8440703,,9704,92 STREET NW,Y,6070,CLOVERDALE,Ward 6,1804500,53.5363429,-113.4688803,RESIDENTIAL
8215709,,9652,86 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1151000,53.52202673,-113.478257,RESIDENTIAL
8209603,,9622,99A STREET NW,Y,5480,STRATHCONA,Ward 8,1785500,53.53503304,-113.4858083,RESIDENTIAL
8287906,,9235,96 STREET NW,Y,6040,BONNIE DOON,Ward 8,1059000,53.52825856,-113.4746663,RESIDENTIAL
9065004,,10642,65 STREET NW,Y,6061,CAPILANO,Ward 8,1043000,53.55160531,-113.4316581,RESIDENTIAL
9064023,,6611,106A AVENUE NW,Y,6061,CAPILANO,Ward 8,1077000,53.55008029,-113.4326793,RESIDENTIAL
8568008,,8308,ROWLAND ROAD NW,Y,6230,FOREST HEIGHTS,Ward 8,1357500,53.55020921,-113.4560792,RESIDENTIAL
8432007,,8703,STRATHEARN CRESCENT NW,Y,6710,STRATHEARN,Ward 8,1372500,53.5367656,-113.4589379,RESIDENTIAL
8090003,,10024,84 AVENUE NW,Y,5480,STRATHCONA,Ward 8,1005000,53.52027514,-113.4898706,RESIDENTIAL
8290603,,9323,96 STREET NW,Y,6040,BONNIE DOON,Ward 8,1095000,53.52966931,-113.4746532,RESIDENTIAL
8280406,,9547,92 STREET NW,Y,6710,STRATHEARN,Ward 8,1255500,53.53326104,-113.4679477,RESIDENTIAL
9947640,,2338,50 STREET SW,N,6662,WALKER,Ward 12,6575000,53.41156896,-113.4199156,RESIDENTIAL
9945868,,742,BUTTERWORTH DRIVE NW,Y,5100,BULYEA HEIGHTS,Ward 10,1218000,53.47804528,-113.5618387,RESIDENTIAL
9945486,,625,TWIN BROOKS BEND NW,Y,5511,TWIN BROOKS,Ward 10,1213500,53.4494507,-113.5348888,RESIDENTIAL
9940564,,1205,127 STREET SW,Y,5454,RUTHERFORD,Ward 10,1433500,53.42215,-113.5399142,RESIDENTIAL
9946843,,477,HEFFERNAN DRIVE NW,Y,5230,HENDERSON ESTATES,Ward 9,1259000,53.4705603,-113.6017664,RESIDENTIAL
9945867,,746,BUTTERWORTH DRIVE NW,Y,5100,BULYEA HEIGHTS,Ward 10,1306000,53.47821176,-113.561905,RESIDENTIAL
9948257,,14619,RAVINE POINT NW,Y,3210,GROVENOR,Ward 1,1301500,53.54158389,-113.5738164,RESIDENTIAL
9945490,,617,TWIN BROOKS BEND NW,Y,5511,TWIN BROOKS,Ward 10,1060500,53.44935897,-113.5338315,RESIDENTIAL
9946853,,457,HEFFERNAN DRIVE NW,Y,5230,HENDERSON ESTATES,Ward 9,1246500,53.46865781,-113.6011867,RESIDENTIAL
9945860,,772,BUTTERWORTH DRIVE NW,Y,5100,BULYEA HEIGHTS,Ward 10,1160000,53.4801297,-113.5617443,RESIDENTIAL
9945859,,776,BUTTERWORTH DRIVE NW,Y,5100,BULYEA HEIGHTS,Ward 10,1115000,53.48026376,-113.5615437,RESIDENTIAL
9946848,,467,HEFFERNAN DRIVE NW,Y,5230,HENDERSON ESTATES,Ward 9,1203000,53.4695975,-113.6013784,RESIDENTIAL
9950881,,14615,RAVINE POINT NW,Y,3210,GROVENOR,Ward 1,1237000,53.54146165,-113.5735534,RESIDENTIAL
9945872,,752,BUTTERWORTH DRIVE NW,Y,5100,BULYEA HEIGHTS,Ward 10,1388500,53.47872387,-113.5618786,RESIDENTIAL
9946038,,237,WILSON LANE NW,Y,4360,OLESKIW,Ward 5,2340500,53.49070487,-113.6024551,RESIDENTIAL
9958545,,736,HETU LANE NW,Y,5230,HENDERSON ESTATES,Ward 9,1166000,53.47011712,-113.6009065,RESIDENTIAL
9958555,,707,HETU LANE NW,Y,5230,HENDERSON ESTATES,Ward 9,1139000,53.46876083,-113.5997447,RESIDENTIAL
9946844,,475,HEFFERNAN DRIVE NW,Y,5230,HENDERSON ESTATES,Ward 9,1555000,53.47037126,-113.6016641,RESIDENTIAL
9950016,,714,WHEELER ROAD WEST NW,Y,4360,OLESKIW,Ward 5,1309500,53.48989266,-113.6082106,RESIDENTIAL
9958781,,859,TWIN BROOKS CLOSE NW,Y,5511,TWIN BROOKS,Ward 10,1019500,53.4475376,-113.543873,RESIDENTIAL
9940569,,1107,127 STREET SW,Y,5454,RUTHERFORD,Ward 10,1527500,53.42340356,-113.5399116,RESIDENTIAL
9947639,,2110,50 STREET SW,N,6662,WALKER,Ward 12,1380000,53.41502876,-113.421066,RESIDENTIAL
9963211,,10637,128 STREET NW,Y,3440,WESTMOUNT,Ward 2,1163500,53.55050209,-113.5423875,RESIDENTIAL
9945869,,770,BUTTERWORTH DRIVE NW,Y,5100,BULYEA HEIGHTS,Ward 10,1075500,53.47990904,-113.5616068,RESIDENTIAL
9945864,,756,BUTTERWORTH DRIVE NW,Y,5100,BULYEA HEIGHTS,Ward 10,1253000,53.47889443,-113.5618308,RESIDENTIAL
9946852,,459,HEFFERNAN DRIVE NW,Y,5230,HENDERSON ESTATES,Ward 9,1648000,53.46883312,-113.6012095,RESIDENTIAL
9952282,,3108,28 AVENUE SW,Y,6663,DECOTEAU,Ward 12,1097500,53.40797304,-113.3897435,RESIDENTIAL
9958856,,404,34 STREET SW,N,6661,CHARLESWORTH,Ward 12,6378000,53.42989967,-113.4052044,RESIDENTIAL
9950883,,14607,RAVINE POINT NW,Y,3210,GROVENOR,Ward 1,1038000,53.54149122,-113.5730285,RESIDENTIAL
9958775,,871,TWIN BROOKS CLOSE NW,Y,5511,TWIN BROOKS,Ward 10,1026500,53.44844579,-113.5440275,RESIDENTIAL
9946849,,465,HEFFERNAN DRIVE NW,Y,5230,HENDERSON ESTATES,Ward 9,1306000,53.46940856,-113.6013102,RESIDENTIAL
9958558,,723,HETU LANE NW,Y,5230,HENDERSON ESTATES,Ward 9,1043000,53.46936706,-113.5996474,RESIDENTIAL
9945720,,903,34 STREET SW,Y,6663,DECOTEAU,Ward 12,1370500,53.42387963,-113.3903652,RESIDENTIAL
9958551,,712,HETU LANE NW,Y,5230,HENDERSON ESTATES,Ward 9,1088000,53.46915012,-113.6006098,RESIDENTIAL
9937255,,204,66 STREET NW,N,6665,ANTHONY HENDAY SOUTH EAST,Ward 11,1598000,53.43582037,-113.4489519,RESIDENTIAL
9945873,,740,BUTTERWORTH DRIVE NW,Y,5100,BULYEA HEIGHTS,Ward 10,1116000,53.47789702,-113.5618423,RESIDENTIAL
9946845,,473,HEFFERNAN DRIVE NW,Y,5230,HENDERSON ESTATES,Ward 9,1614500,53.47017779,-113.6015835,RESIDENTIAL
9945865,,750,BUTTERWORTH DRIVE NW,Y,5100,BULYEA HEIGHTS,Ward 10,1274500,53.47855337,-113.5619415,RESIDENTIAL
